,SurveyYear,level_2,Val,type
2074,2016,OperatingExpensesperTeamMensTeam,481414.5,OperatingExpensesperTeamMensTeam0.9
2075,2016,OperatingExpensesperParticipantWomensTeam,19348.0,OperatingExpensesperParticipantWomensTeam0.9
2076,2016,OperatingExpensesperTeamWomensTeam,291625.5,OperatingExpensesperTeamWomensTeam0.9
2077,2016,TotalOperatingExpensesMensTeamandWomensTeam,779711.0,TotalOperatingExpensesMensTeamandWomensTeam0.9
2078,2016,RevenuesMensTeam,2419490.2,RevenuesMensTeam0.9
2079,2016,RevenuesWomensTeam,1430350.9,RevenuesWomensTeam0.9
2080,2016,TotalRevenuesForMensTeamandWomensTeam,3904370.5,TotalRevenuesForMensTeamandWomensTeam0.9
2081,2016,TotalRevenuesMensTeamandMenCoedTeam,2382831.5,TotalRevenuesMensTeamandMenCoedTeam0.9
2082,2016,TotalRevenuesWomensTeamandWomenCoedTeam,1412133.5,TotalRevenuesWomensTeamandWomenCoedTeam0.9
2083,2016,TotalRevenuesMensTeamWomensTeamandCoedTeam,3904370.5,TotalRevenuesMensTeamWomensTeamandCoedTeam0.9
2084,2016,ExpensesMensTeam,2364021.0000000014,ExpensesMensTeam0.9
2085,2016,ExpensesWomensTeam,1568828.3000000003,ExpensesWomensTeam0.9
2086,2016,TotalExpensesMensTeamandWomensTeam,3875560.5,TotalExpensesMensTeamandWomensTeam0.9
2087,2016,TotalExpensesMensTeamandMenCoedTeam,2349575.0,TotalExpensesMensTeamandMenCoedTeam0.9
2088,2016,TotalExpensesWomensTeamandWomenCoedTeam,1552000.0,TotalExpensesWomensTeamandWomenCoedTeam0.9
2089,2016,TotalExpensesMensTeamWomensTeamandCoedTeam,3875560.5,TotalExpensesMensTeamWomensTeamandCoedTeam0.9
2090,2017,UNITID,123467.8,UNITID0.1
2091,2017,ClassificationName,2.0,ClassificationName0.1
2092,2017,SanctionCode,1.0,SanctionCode0.1
2093,2017,MaleUndergraduates,299.4,MaleUndergraduates0.1
2094,2017,FemaleUndergraduates,346.8,FemaleUndergraduates0.1
2095,2017,TotalUndergraduates,672.4,TotalUndergraduates0.1
2096,2017,SportCode,2.0,SportCode0.1
2097,2017,ParticipantsMensTeam,13.0,ParticipantsMensTeam0.1
2098,2017,ParticipantsWomensTeam,11.0,ParticipantsWomensTeam0.1
2099,2017,TotalParticipantsMensTeamMenCoedTeam,13.0,TotalParticipantsMensTeamMenCoedTeam0.1
2100,2017,TotalParticipantsWomensTeamWomenCoedTeam,10.0,TotalParticipantsWomensTeamWomenCoedTeam0.1
2101,2017,OperatingExpensesperParticipantMensTeam,1261.2,OperatingExpensesperParticipantMensTeam0.1
2102,2017,OperatingExpensesperTeamMensTeam,20835.0,OperatingExpensesperTeamMensTeam0.1
2103,2017,OperatingExpensesperParticipantWomensTeam,1349.8,OperatingExpensesperParticipantWomensTeam0.1
2104,2017,OperatingExpensesperTeamWomensTeam,17313.4,OperatingExpensesperTeamWomensTeam0.1
2105,2017,TotalOperatingExpensesMensTeamandWomensTeam,38480.8,TotalOperatingExpensesMensTeamandWomensTeam0.1
2106,2017,RevenuesMensTeam,62684.0,RevenuesMensTeam0.1
2107,2017,RevenuesWomensTeam,57845.0,RevenuesWomensTeam0.1
2108,2017,TotalRevenuesForMensTeamandWomensTeam,115466.2,TotalRevenuesForMensTeamandWomensTeam0.1
2109,2017,TotalRevenuesMensTeamandMenCoedTeam,59082.600000000006,TotalRevenuesMensTeamandMenCoedTeam0.1
2110,2017,TotalRevenuesWomensTeamandWomenCoedTeam,47614.4,TotalRevenuesWomensTeamandWomenCoedTeam0.1
2111,2017,TotalRevenuesMensTeamWomensTeamandCoedTeam,115466.2,TotalRevenuesMensTeamWomensTeamandCoedTeam0.1
2112,2017,ExpensesMensTeam,61420.0,ExpensesMensTeam0.1
2113,2017,ExpensesWomensTeam,57397.6,ExpensesWomensTeam0.1
2114,2017,TotalExpensesMensTeamandWomensTeam,114909.6,TotalExpensesMensTeamandWomensTeam0.1
2115,2017,TotalExpensesMensTeamandMenCoedTeam,59082.600000000006,TotalExpensesMensTeamandMenCoedTeam0.1
2116,2017,TotalExpensesWomensTeamandWomenCoedTeam,46632.8,TotalExpensesWomensTeamandWomenCoedTeam0.1
2117,2017,TotalExpensesMensTeamWomensTeamandCoedTeam,114909.6,TotalExpensesMensTeamWomensTeamandCoedTeam0.1
2118,2017,UNITID,150494.5,UNITID0.25
2119,2017,ClassificationName,4.0,ClassificationName0.25
2120,2017,SanctionCode,1.0,SanctionCode0.25
2121,2017,MaleUndergraduates,500.0,MaleUndergraduates0.25
2122,2017,FemaleUndergraduates,635.0,FemaleUndergraduates0.25
2123,2017,TotalUndergraduates,1160.0,TotalUndergraduates0.25
2124,2017,SportCode,2.0,SportCode0.25
2125,2017,ParticipantsMensTeam,14.0,ParticipantsMensTeam0.25
2126,2017,ParticipantsWomensTeam,13.0,ParticipantsWomensTeam0.25
2127,2017,TotalParticipantsMensTeamMenCoedTeam,14.0,TotalParticipantsMensTeamMenCoedTeam0.25
2128,2017,TotalParticipantsWomensTeamWomenCoedTeam,12.0,TotalParticipantsWomensTeamWomenCoedTeam0.25
2129,2017,OperatingExpensesperParticipantMensTeam,1880.5,OperatingExpensesperParticipantMensTeam0.25
2130,2017,OperatingExpensesperTeamMensTeam,32971.5,OperatingExpensesperTeamMensTeam0.25
2131,2017,OperatingExpensesperParticipantWomensTeam,2020.0,OperatingExpensesperParticipantWomensTeam0.25
2132,2017,OperatingExpensesperTeamWomensTeam,28879.0,OperatingExpensesperTeamWomensTeam0.25
2133,2017,TotalOperatingExpensesMensTeamandWomensTeam,62480.5,TotalOperatingExpensesMensTeamandWomensTeam0.25
2134,2017,RevenuesMensTeam,131915.0,RevenuesMensTeam0.25
2135,2017,RevenuesWomensTeam,118498.0,RevenuesWomensTeam0.25
2136,2017,TotalRevenuesForMensTeamandWomensTeam,246610.0,TotalRevenuesForMensTeamandWomensTeam0.25
2137,2017,TotalRevenuesMensTeamandMenCoedTeam,127973.5,TotalRevenuesMensTeamandMenCoedTeam0.25
2138,2017,TotalRevenuesWomensTeamandWomenCoedTeam,112175.0,TotalRevenuesWomensTeamandWomenCoedTeam0.25
2139,2017,TotalRevenuesMensTeamWomensTeamandCoedTeam,246610.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.25
2140,2017,ExpensesMensTeam,129189.25,ExpensesMensTeam0.25
2141,2017,ExpensesWomensTeam,117939.0,ExpensesWomensTeam0.25
2142,2017,TotalExpensesMensTeamandWomensTeam,240033.0,TotalExpensesMensTeamandWomensTeam0.25
2143,2017,TotalExpensesMensTeamandMenCoedTeam,123900.5,TotalExpensesMensTeamandMenCoedTeam0.25
2144,2017,TotalExpensesWomensTeamandWomenCoedTeam,109651.0,TotalExpensesWomensTeamandWomenCoedTeam0.25
2145,2017,TotalExpensesMensTeamWomensTeamandCoedTeam,240033.0,TotalExpensesMensTeamWomensTeamandCoedTeam0.25
2146,2017,UNITID,180106.0,UNITID0.5
2147,2017,ClassificationName,7.0,ClassificationName0.5
2148,2017,SanctionCode,1.0,SanctionCode0.5
2149,2017,MaleUndergraduates,941.0,MaleUndergraduates0.5
2150,2017,FemaleUndergraduates,1198.0,FemaleUndergraduates0.5
2151,2017,TotalUndergraduates,2163.0,TotalUndergraduates0.5
2152,2017,SportCode,2.0,SportCode0.5
2153,2017,ParticipantsMensTeam,16.0,ParticipantsMensTeam0.5
2154,2017,ParticipantsWomensTeam,14.0,ParticipantsWomensTeam0.5
2155,2017,TotalParticipantsMensTeamMenCoedTeam,16.0,TotalParticipantsMensTeamMenCoedTeam0.5
2156,2017,TotalParticipantsWomensTeamWomenCoedTeam,14.0,TotalParticipantsWomensTeamWomenCoedTeam0.5
2157,2017,OperatingExpensesperParticipantMensTeam,3156.0,OperatingExpensesperParticipantMensTeam0.5
2158,2017,OperatingExpensesperTeamMensTeam,53382.0,OperatingExpensesperTeamMensTeam0.5
2159,2017,OperatingExpensesperParticipantWomensTeam,3136.0,OperatingExpensesperParticipantWomensTeam0.5
2160,2017,OperatingExpensesperTeamWomensTeam,46988.0,OperatingExpensesperTeamWomensTeam0.5
2161,2017,TotalOperatingExpensesMensTeamandWomensTeam,100320.0,TotalOperatingExpensesMensTeamandWomensTeam0.5
2162,2017,RevenuesMensTeam,270822.0,RevenuesMensTeam0.5
2163,2017,RevenuesWomensTeam,233415.0,RevenuesWomensTeam0.5
2164,2017,TotalRevenuesForMensTeamandWomensTeam,491108.0,TotalRevenuesForMensTeamandWomensTeam0.5
2165,2017,TotalRevenuesMensTeamandMenCoedTeam,266931.0,TotalRevenuesMensTeamandMenCoedTeam0.5
2166,2017,TotalRevenuesWomensTeamandWomenCoedTeam,221034.0,TotalRevenuesWomensTeamandWomenCoedTeam0.5
2167,2017,TotalRevenuesMensTeamWomensTeamandCoedTeam,491108.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.5
2168,2017,ExpensesMensTeam,267857.0,ExpensesMensTeam0.5
2169,2017,ExpensesWomensTeam,231335.0,ExpensesWomensTeam0.5
2170,2017,TotalExpensesMensTeamandWomensTeam,480892.0,TotalExpensesMensTeamandWomensTeam0.5
2171,2017,TotalExpensesMensTeamandMenCoedTeam,264229.0,TotalExpensesMensTeamandMenCoedTeam0.5
2172,2017,TotalExpensesWomensTeamandWomenCoedTeam,219890.0,TotalExpensesWomensTeamandWomenCoedTeam0.5
2173,2017,TotalExpensesMensTeamWomensTeamandCoedTeam,480892.0,TotalExpensesMensTeamWomensTeamandCoedTeam0.5
2174,2017,UNITID,212890.0,UNITID0.75
2175,2017,ClassificationName,12.0,ClassificationName0.75
2176,2017,SanctionCode,3.0,SanctionCode0.75
2177,2017,MaleUndergraduates,2188.0,MaleUndergraduates0.75
2178,2017,FemaleUndergraduates,2667.0,FemaleUndergraduates0.75
2179,2017,TotalUndergraduates,4899.0,TotalUndergraduates0.75
2180,2017,SportCode,2.0,SportCode0.75
2181,2017,ParticipantsMensTeam,18.0,ParticipantsMensTeam0.75
2182,2017,ParticipantsWomensTeam,17.0,ParticipantsWomensTeam0.75
2183,2017,TotalParticipantsMensTeamMenCoedTeam,18.0,TotalParticipantsMensTeamMenCoedTeam0.75
2184,2017,TotalParticipantsWomensTeamWomenCoedTeam,17.0,TotalParticipantsWomensTeamWomenCoedTeam0.75
2185,2017,OperatingExpensesperParticipantMensTeam,6894.5,OperatingExpensesperParticipantMensTeam0.75
2186,2017,OperatingExpensesperTeamMensTeam,107533.5,OperatingExpensesperTeamMensTeam0.75
2187,2017,OperatingExpensesperParticipantWomensTeam,6579.5,OperatingExpensesperParticipantWomensTeam0.75
2188,2017,OperatingExpensesperTeamWomensTeam,94239.0,OperatingExpensesperTeamWomensTeam0.75
2189,2017,TotalOperatingExpensesMensTeamandWomensTeam,200095.5,TotalOperatingExpensesMensTeamandWomensTeam0.75
2190,2017,RevenuesMensTeam,669050.25,RevenuesMensTeam0.75
2191,2017,RevenuesWomensTeam,562595.0,RevenuesWomensTeam0.75
2192,2017,TotalRevenuesForMensTeamandWomensTeam,1235058.0,TotalRevenuesForMensTeamandWomensTeam0.75
2193,2017,TotalRevenuesMensTeamandMenCoedTeam,655270.5,TotalRevenuesMensTeamandMenCoedTeam0.75
2194,2017,TotalRevenuesWomensTeamandWomenCoedTeam,549625.5,TotalRevenuesWomensTeamandWomenCoedTeam0.75
2195,2017,TotalRevenuesMensTeamWomensTeamandCoedTeam,1235058.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.75
2196,2017,ExpensesMensTeam,655106.75,ExpensesMensTeam0.75
2197,2017,ExpensesWomensTeam,586596.0,ExpensesWomensTeam0.75
2198,2017,TotalExpensesMensTeamandWomensTeam,1212308.0,TotalExpensesMensTeamandWomensTeam0.75
2199,2017,TotalExpensesMensTeamandMenCoedTeam,648460.0,TotalExpensesMensTeamandMenCoedTeam0.75
2200,2017,TotalExpensesWomensTeamandWomenCoedTeam,569105.5,TotalExpensesWomensTeamandWomenCoedTeam0.75
2201,2017,TotalExpensesMensTeamWomensTeamandCoedTeam,1212308.0,TotalExpensesMensTeamWomensTeamandCoedTeam0.75
2202,2017,UNITID,231170.4,UNITID0.9
2203,2017,ClassificationName,14.0,ClassificationName0.9
2204,2017,SanctionCode,3.0,SanctionCode0.9
2205,2017,MaleUndergraduates,4889.600000000004,MaleUndergraduates0.9
2206,2017,FemaleUndergraduates,5704.200000000005,FemaleUndergraduates0.9
2207,2017,TotalUndergraduates,10402.600000000004,TotalUndergraduates0.9
2208,2017,SportCode,2.0,SportCode0.9
2209,2017,ParticipantsMensTeam,24.0,ParticipantsMensTeam0.9
2210,2017,ParticipantsWomensTeam,21.0,ParticipantsWomensTeam0.9
2211,2017,TotalParticipantsMensTeamMenCoedTeam,24.0,TotalParticipantsMensTeamMenCoedTeam0.9
2212,2017,TotalParticipantsWomensTeamWomenCoedTeam,21.0,TotalParticipantsWomensTeamWomenCoedTeam0.9
2213,2017,OperatingExpensesperParticipantMensTeam,32130.80000000001,OperatingExpensesperParticipantMensTeam0.9
2214,2017,OperatingExpensesperTeamMensTeam,488506.60000000003,OperatingExpensesperTeamMensTeam0.9
2215,2017,OperatingExpensesperParticipantWomensTeam,19627.000000000004,OperatingExpensesperParticipantWomensTeam0.9
2216,2017,OperatingExpensesperTeamWomensTeam,316769.2000000005,OperatingExpensesperTeamWomensTeam0.9
2217,2017,TotalOperatingExpensesMensTeamandWomensTeam,809255.2000000015,TotalOperatingExpensesMensTeamandWomensTeam0.9
2218,2017,RevenuesMensTeam,2426776.0,RevenuesMensTeam0.9
2219,2017,RevenuesWomensTeam,1456529.8,RevenuesWomensTeam0.9
2220,2017,TotalRevenuesForMensTeamandWomensTeam,4061522.400000005,TotalRevenuesForMensTeamandWomensTeam0.9
2221,2017,TotalRevenuesMensTeamandMenCoedTeam,2353092.000000002,TotalRevenuesMensTeamandMenCoedTeam0.9
2222,2017,TotalRevenuesWomensTeamandWomenCoedTeam,1426960.6,TotalRevenuesWomensTeamandWomenCoedTeam0.9
2223,2017,TotalRevenuesMensTeamWomensTeamandCoedTeam,4061522.400000005,TotalRevenuesMensTeamWomensTeamandCoedTeam0.9
2224,2017,ExpensesMensTeam,2351615.5,ExpensesMensTeam0.9
2225,2017,ExpensesWomensTeam,1669171.6,ExpensesWomensTeam0.9
2226,2017,TotalExpensesMensTeamandWomensTeam,4053508.8000000035,TotalExpensesMensTeamandWomensTeam0.9
2227,2017,TotalExpensesMensTeamandMenCoedTeam,2336237.4,TotalExpensesMensTeamandMenCoedTeam0.9
2228,2017,TotalExpensesWomensTeamandWomenCoedTeam,1656175.4000000001,TotalExpensesWomensTeamandWomenCoedTeam0.9
2229,2017,TotalExpensesMensTeamWomensTeamandCoedTeam,4053508.8000000035,TotalExpensesMensTeamWomensTeamandCoedTeam0.9
2230,2018,UNITID,123457.0,UNITID0.1
2231,2018,ClassificationName,2.0,ClassificationName0.1
2232,2018,SanctionCode,1.0,SanctionCode0.1
2233,2018,MaleUndergraduates,287.0,MaleUndergraduates0.1
2234,2018,FemaleUndergraduates,337.0,FemaleUndergraduates0.1
2235,2018,TotalUndergraduates,650.0,TotalUndergraduates0.1
2236,2018,SportCode,2.0,SportCode0.1
2237,2018,ParticipantsMensTeam,13.0,ParticipantsMensTeam0.1
2238,2018,ParticipantsWomensTeam,11.0,ParticipantsWomensTeam0.1
2239,2018,TotalParticipantsMensTeamMenCoedTeam,13.0,TotalParticipantsMensTeamMenCoedTeam0.1
2240,2018,TotalParticipantsWomensTeamWomenCoedTeam,10.0,TotalParticipantsWomensTeamWomenCoedTeam0.1
2241,2018,OperatingExpensesperParticipantMensTeam,1296.0,OperatingExpensesperParticipantMensTeam0.1
2242,2018,OperatingExpensesperTeamMensTeam,21433.0,OperatingExpensesperTeamMensTeam0.1
2243,2018,OperatingExpensesperParticipantWomensTeam,1309.0,OperatingExpensesperParticipantWomensTeam0.1
2244,2018,OperatingExpensesperTeamWomensTeam,17279.0,OperatingExpensesperTeamWomensTeam0.1
2245,2018,TotalOperatingExpensesMensTeamandWomensTeam,40687.0,TotalOperatingExpensesMensTeamandWomensTeam0.1
2246,2018,RevenuesMensTeam,64677.100000000006,RevenuesMensTeam0.1
2247,2018,RevenuesWomensTeam,60453.3,RevenuesWomensTeam0.1
2248,2018,TotalRevenuesForMensTeamandWomensTeam,122302.0,TotalRevenuesForMensTeamandWomensTeam0.1
2249,2018,TotalRevenuesMensTeamandMenCoedTeam,60635.0,TotalRevenuesMensTeamandMenCoedTeam0.1
2250,2018,TotalRevenuesWomensTeamandWomenCoedTeam,48575.0,TotalRevenuesWomensTeamandWomenCoedTeam0.1
2251,2018,TotalRevenuesMensTeamWomensTeamandCoedTeam,122302.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.1
2252,2018,ExpensesMensTeam,63922.5,ExpensesMensTeam0.1
2253,2018,ExpensesWomensTeam,59144.80000000002,ExpensesWomensTeam0.1
2254,2018,TotalExpensesMensTeamandWomensTeam,117684.0,TotalExpensesMensTeamandWomensTeam0.1
2255,2018,TotalExpensesMensTeamandMenCoedTeam,60218.0,TotalExpensesMensTeamandMenCoedTeam0.1
2256,2018,TotalExpensesWomensTeamandWomenCoedTeam,47850.0,TotalExpensesWomensTeamandWomenCoedTeam0.1
2257,2018,TotalExpensesMensTeamWomensTeamandCoedTeam,117684.0,TotalExpensesMensTeamWomensTeamandCoedTeam0.1
2258,2018,UNITID,150569.0,UNITID0.25
2259,2018,ClassificationName,4.0,ClassificationName0.25
2260,2018,SanctionCode,1.0,SanctionCode0.25
2261,2018,MaleUndergraduates,475.5,MaleUndergraduates0.25
2262,2018,FemaleUndergraduates,606.0,FemaleUndergraduates0.25
2263,2018,TotalUndergraduates,1134.0,TotalUndergraduates0.25
2264,2018,SportCode,2.0,SportCode0.25
2265,2018,ParticipantsMensTeam,14.0,ParticipantsMensTeam0.25
2266,2018,ParticipantsWomensTeam,12.0,ParticipantsWomensTeam0.25
2267,2018,TotalParticipantsMensTeamMenCoedTeam,14.0,TotalParticipantsMensTeamMenCoedTeam0.25
2268,2018,TotalParticipantsWomensTeamWomenCoedTeam,12.0,TotalParticipantsWomensTeamWomenCoedTeam0.25
2269,2018,OperatingExpensesperParticipantMensTeam,1968.5,OperatingExpensesperParticipantMensTeam0.25
2270,2018,OperatingExpensesperTeamMensTeam,33475.0,OperatingExpensesperTeamMensTeam0.25
2271,2018,OperatingExpensesperParticipantWomensTeam,2038.5,OperatingExpensesperParticipantWomensTeam0.25
2272,2018,OperatingExpensesperTeamWomensTeam,29082.0,OperatingExpensesperTeamWomensTeam0.25
2273,2018,TotalOperatingExpensesMensTeamandWomensTeam,64304.0,TotalOperatingExpensesMensTeamandWomensTeam0.25
2274,2018,RevenuesMensTeam,136025.25,RevenuesMensTeam0.25
2275,2018,RevenuesWomensTeam,123262.25,RevenuesWomensTeam0.25
2276,2018,TotalRevenuesForMensTeamandWomensTeam,250067.0,TotalRevenuesForMensTeamandWomensTeam0.25
2277,2018,TotalRevenuesMensTeamandMenCoedTeam,131162.0,TotalRevenuesMensTeamandMenCoedTeam0.25
2278,2018,TotalRevenuesWomensTeamandWomenCoedTeam,112888.0,TotalRevenuesWomensTeamandWomenCoedTeam0.25
2279,2018,TotalRevenuesMensTeamWomensTeamandCoedTeam,250067.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.25
2280,2018,ExpensesMensTeam,131217.75,ExpensesMensTeam0.25
2281,2018,ExpensesWomensTeam,120464.0,ExpensesWomensTeam0.25
2282,2018,TotalExpensesMensTeamandWomensTeam,245362.0,TotalExpensesMensTeamandWomensTeam0.25
2283,2018,TotalExpensesMensTeamandMenCoedTeam,128632.0,TotalExpensesMensTeamandMenCoedTeam0.25
2284,2018,TotalExpensesWomensTeamandWomenCoedTeam,111412.0,TotalExpensesWomensTeamandWomenCoedTeam0.25
2285,2018,TotalExpensesMensTeamWomensTeamandCoedTeam,245362.0,TotalExpensesMensTeamWomensTeamandCoedTeam0.25
2286,2018,UNITID,180179.0,UNITID0.5
2287,2018,ClassificationName,7.0,ClassificationName0.5
2288,2018,SanctionCode,1.0,SanctionCode0.5
2289,2018,MaleUndergraduates,919.0,MaleUndergraduates0.5
2290,2018,FemaleUndergraduates,1171.0,FemaleUndergraduates0.5
2291,2018,TotalUndergraduates,2080.0,TotalUndergraduates0.5
2292,2018,SportCode,2.0,SportCode0.5
2293,2018,ParticipantsMensTeam,16.0,ParticipantsMensTeam0.5
2294,2018,ParticipantsWomensTeam,14.0,ParticipantsWomensTeam0.5
2295,2018,TotalParticipantsMensTeamMenCoedTeam,16.0,TotalParticipantsMensTeamMenCoedTeam0.5
2296,2018,TotalParticipantsWomensTeamWomenCoedTeam,14.0,TotalParticipantsWomensTeamWomenCoedTeam0.5
2297,2018,OperatingExpensesperParticipantMensTeam,3247.0,OperatingExpensesperParticipantMensTeam0.5
2298,2018,OperatingExpensesperTeamMensTeam,55718.0,OperatingExpensesperTeamMensTeam0.5
2299,2018,OperatingExpensesperParticipantWomensTeam,3258.0,OperatingExpensesperParticipantWomensTeam0.5
2300,2018,OperatingExpensesperTeamWomensTeam,47981.0,OperatingExpensesperTeamWomensTeam0.5
2301,2018,TotalOperatingExpensesMensTeamandWomensTeam,103924.0,TotalOperatingExpensesMensTeamandWomensTeam0.5
2302,2018,RevenuesMensTeam,275609.5,RevenuesMensTeam0.5
2303,2018,RevenuesWomensTeam,239847.5,RevenuesWomensTeam0.5
2304,2018,TotalRevenuesForMensTeamandWomensTeam,499418.0,TotalRevenuesForMensTeamandWomensTeam0.5
2305,2018,TotalRevenuesMensTeamandMenCoedTeam,272156.0,TotalRevenuesMensTeamandMenCoedTeam0.5
2306,2018,TotalRevenuesWomensTeamandWomenCoedTeam,225721.0,TotalRevenuesWomensTeamandWomenCoedTeam0.5
2307,2018,TotalRevenuesMensTeamWomensTeamandCoedTeam,499418.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.5
2308,2018,ExpensesMensTeam,273702.0,ExpensesMensTeam0.5
2309,2018,ExpensesWomensTeam,236980.5,ExpensesWomensTeam0.5
2310,2018,TotalExpensesMensTeamandWomensTeam,495353.0,TotalExpensesMensTeamandWomensTeam0.5
2311,2018,TotalExpensesMensTeamandMenCoedTeam,270760.0,TotalExpensesMensTeamandMenCoedTeam0.5
2312,2018,TotalExpensesWomensTeamandWomenCoedTeam,224696.0,TotalExpensesWomensTeamandWomenCoedTeam0.5
2313,2018,TotalExpensesMensTeamWomensTeamandCoedTeam,495353.0,TotalExpensesMensTeamWomensTeamandCoedTeam0.5
2314,2018,UNITID,212947.5,UNITID0.75
2315,2018,ClassificationName,12.0,ClassificationName0.75
2316,2018,SanctionCode,3.0,SanctionCode0.75
2317,2018,MaleUndergraduates,2103.0,MaleUndergraduates0.75
2318,2018,FemaleUndergraduates,2649.0,FemaleUndergraduates0.75
2319,2018,TotalUndergraduates,4793.5,TotalUndergraduates0.75
2320,2018,SportCode,2.0,SportCode0.75
2321,2018,ParticipantsMensTeam,18.0,ParticipantsMensTeam0.75
2322,2018,ParticipantsWomensTeam,17.0,ParticipantsWomensTeam0.75
2323,2018,TotalParticipantsMensTeamMenCoedTeam,18.0,TotalParticipantsMensTeamMenCoedTeam0.75
2324,2018,TotalParticipantsWomensTeamWomenCoedTeam,17.0,TotalParticipantsWomensTeamWomenCoedTeam0.75
2325,2018,OperatingExpensesperParticipantMensTeam,6913.0,OperatingExpensesperParticipantMensTeam0.75
2326,2018,OperatingExpensesperTeamMensTeam,110289.5,OperatingExpensesperTeamMensTeam0.75
2327,2018,OperatingExpensesperParticipantWomensTeam,6677.0,OperatingExpensesperParticipantWomensTeam0.75
2328,2018,OperatingExpensesperTeamWomensTeam,96750.5,OperatingExpensesperTeamWomensTeam0.75
2329,2018,TotalOperatingExpensesMensTeamandWomensTeam,199597.0,TotalOperatingExpensesMensTeamandWomensTeam0.75
2330,2018,RevenuesMensTeam,687527.0,RevenuesMensTeam0.75
2331,2018,RevenuesWomensTeam,579663.5,RevenuesWomensTeam0.75
2332,2018,TotalRevenuesForMensTeamandWomensTeam,1260234.5,TotalRevenuesForMensTeamandWomensTeam0.75
2333,2018,TotalRevenuesMensTeamandMenCoedTeam,677329.0,TotalRevenuesMensTeamandMenCoedTeam0.75
2334,2018,TotalRevenuesWomensTeamandWomenCoedTeam,559554.5,TotalRevenuesWomensTeamandWomenCoedTeam0.75
2335,2018,TotalRevenuesMensTeamWomensTeamandCoedTeam,1260234.5,TotalRevenuesMensTeamWomensTeamandCoedTeam0.75
2336,2018,ExpensesMensTeam,668187.0,ExpensesMensTeam0.75
2337,2018,ExpensesWomensTeam,609769.0,ExpensesWomensTeam0.75
2338,2018,TotalExpensesMensTeamandWomensTeam,1246255.5,TotalExpensesMensTeamandWomensTeam0.75
2339,2018,TotalExpensesMensTeamandMenCoedTeam,660649.5,TotalExpensesMensTeamandMenCoedTeam0.75
2340,2018,TotalExpensesWomensTeamandWomenCoedTeam,578994.0,TotalExpensesWomensTeamandWomenCoedTeam0.75
2341,2018,TotalExpensesMensTeamWomensTeamandCoedTeam,1246255.5,TotalExpensesMensTeamWomensTeamandCoedTeam0.75
2342,2018,UNITID,231420.0,UNITID0.9
2343,2018,ClassificationName,14.0,ClassificationName0.9
2344,2018,SanctionCode,3.0,SanctionCode0.9
2345,2018,MaleUndergraduates,4797.0,MaleUndergraduates0.9
2346,2018,FemaleUndergraduates,5673.0,FemaleUndergraduates0.9
2347,2018,TotalUndergraduates,10341.0,TotalUndergraduates0.9
2348,2018,SportCode,2.0,SportCode0.9
2349,2018,ParticipantsMensTeam,24.0,ParticipantsMensTeam0.9
2350,2018,ParticipantsWomensTeam,21.0,ParticipantsWomensTeam0.9
2351,2018,TotalParticipantsMensTeamMenCoedTeam,24.0,TotalParticipantsMensTeamMenCoedTeam0.9
2352,2018,TotalParticipantsWomensTeamWomenCoedTeam,21.0,TotalParticipantsWomensTeamWomenCoedTeam0.9
2353,2018,OperatingExpensesperParticipantMensTeam,34750.0,OperatingExpensesperParticipantMensTeam0.9
2354,2018,OperatingExpensesperTeamMensTeam,527709.0,OperatingExpensesperTeamMensTeam0.9
2355,2018,OperatingExpensesperParticipantWomensTeam,20153.0,OperatingExpensesperParticipantWomensTeam0.9
2356,2018,OperatingExpensesperTeamWomensTeam,316885.0,OperatingExpensesperTeamWomensTeam0.9
2357,2018,TotalOperatingExpensesMensTeamandWomensTeam,847444.0,TotalOperatingExpensesMensTeamandWomensTeam0.9
2358,2018,RevenuesMensTeam,2557814.0,RevenuesMensTeam0.9
2359,2018,RevenuesWomensTeam,1500163.4999999988,RevenuesWomensTeam0.9
2360,2018,TotalRevenuesForMensTeamandWomensTeam,4253438.0,TotalRevenuesForMensTeamandWomensTeam0.9
2361,2018,TotalRevenuesMensTeamandMenCoedTeam,2555371.0,TotalRevenuesMensTeamandMenCoedTeam0.9
2362,2018,TotalRevenuesWomensTeamandWomenCoedTeam,1473559.0,TotalRevenuesWomensTeamandWomenCoedTeam0.9
2363,2018,TotalRevenuesMensTeamWomensTeamandCoedTeam,4253438.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.9
2364,2018,ExpensesMensTeam,2525375.9000000013,ExpensesMensTeam0.9
2365,2018,ExpensesWomensTeam,1706489.0,ExpensesWomensTeam0.9
2366,2018,TotalExpensesMensTeamandWomensTeam,4205036.0,TotalExpensesMensTeamandWomensTeam0.9
2367,2018,TotalExpensesMensTeamandMenCoedTeam,2503353.0,TotalExpensesMensTeamandMenCoedTeam0.9
2368,2018,TotalExpensesWomensTeamandWomenCoedTeam,1682790.0,TotalExpensesWomensTeamandWomenCoedTeam0.9
